customer_id,segment_name,recency_days,frequency_180d,monetary_180d,R_score,F_score,M_score,RFM_score,return_rate_180d,avg_discount_pct_180d,avg_rating_180d,category_diversity_180d,ticket_count_90d,negative_ticket_rate_90d,avg_resolution_hours_90d,sessions_30d,campaign_clicks_30d,email_opens_30d,last_visit_days_ago,churn_next_60d,split,support_complaint_score,engagement_score,discount_dependency,loyalty_tier_encoded,city_tier,age_group,acquisition_channel,loyalty_tier,preferred_category,marketing_consent
CUST02013,Potential Loyalists,19,1,496.68,5,3,2,10,0.0,0.23,5.0,1,0,0.0,0.0,7,1,3,18,0,train,0.0,0.2507582417582418,0.23,1.0,Tier 3,25-34,Marketplace,Silver,Skin Care,Yes
CUST02014,Potential Loyalists,39,1,585.15,4,3,2,9,0.0,0.33,3.0,1,0,0.0,0.0,0,0,0,4,0,train,0.0,0.0,0.33,0.0,Tier 3,18-24,Google Search,,Baby Care,No
CUST02015,Lost Customers,212,0,0.0,1,1,1,3,0.0,0.0,3.5,0,0,0.0,0.0,4,0,0,47,1,validation,0.0,0.08651540616246499,0.0,0.0,Tier 2,25-34,Google Search,,Wellness,No
CUST02016,Other,15,1,359.18,5,3,1,9,0.0,0.07,5.0,1,0,0.0,0.0,17,1,3,4,0,train,0.0,0.39624843783667313,0.07,0.0,Tier 3,25-34,Instagram,,Wellness,Yes
CUST02017,Discount-Sensitive Customers,77,1,260.56,3,3,1,7,0.0,0.4,5.0,1,0,0.0,0.0,12,2,5,20,1,train,0.0,0.37886317603964664,0.4,2.0,Tier 1,35-44,Instagram,Gold,Skin Care,Yes
CUST02018,Potential Loyalists,46,1,873.21,4,3,3,10,0.0,0.36,4.0,1,1,1.0,30.6,17,1,4,13,1,train,0.6666666666666666,0.40946757164404224,0.36,0.0,Tier 1,18-24,Google Search,,Skin Care,Yes
CUST02019,Loyal Customers,55,3,1976.35,3,5,5,13,0.333,0.173,3.33,2,1,1.0,10.7,7,0,0,14,0,train,0.6666666666666666,0.16621288515406163,0.173,0.0,Tier 1,18-24,Marketplace,,Skin Care,No
CUST02020,Potential Loyalists,30,1,1155.61,4,3,3,10,0.0,0.19,2.0,1,0,0.0,0.0,8,0,6,8,1,train,0.0,0.24240163757810818,0.19,0.0,Tier 2,35-44,Marketplace,,Baby Care,Yes
CUST02021,Champions,9,4,3437.71,5,5,5,15,0.25,0.292,2.75,2,1,1.0,34.2,12,0,0,0,0,train,0.6666666666666666,0.22117086834733893,0.292,2.0,Tier 1,25-34,Google Search,Gold,Hair Care,No
CUST02022,Discount-Sensitive Customers,44,1,329.75,4,3,1,8,0.0,0.44,4.0,1,1,1.0,33.6,1,0,0,4,0,test,0.6666666666666666,0.018722689075630253,0.44,0.0,Tier 1,25-34,Instagram,,Makeup,No
CUST02023,Potential Loyalists,44,1,888.97,4,3,3,10,0.0,0.3,5.0,1,0,0.0,0.0,7,0,9,10,1,train,0.0,0.29162766645119587,0.3,0.0,Tier 1,45+,Influencer,,Skin Care,Yes
CUST02024,Champions,1,5,2985.73,5,5,5,15,0.0,0.186,3.6,3,0,0.0,0.0,17,3,8,6,0,train,0.0,0.6256494290023701,0.186,1.0,Tier 1,25-34,Referral,Silver,Baby Care,Yes
CUST02025,Champions,44,3,2973.5,4,5,5,14,0.0,0.217,4.0,2,0,0.0,0.0,3,1,2,1,0,validation,0.0,0.10928700711053652,0.217,0.0,Tier 2,25-34,Influencer,,Makeup,Yes
CUST02026,Champions,34,3,3035.74,4,5,5,14,0.0,0.267,4.0,1,0,0.0,0.0,2,1,3,3,0,train,0.0,0.09201874595992242,0.267,0.0,Tier 2,35-44,Referral,,Hair Care,Yes
CUST02027,Champions,12,2,2518.34,5,4,5,14,0.0,0.255,4.5,2,0,0.0,0.0,7,1,3,0,0,train,0.0,0.27582826976944624,0.255,0.0,Tier 2,18-24,Referral,,Fragrance,Yes
CUST02028,At-Risk Customers,127,1,701.75,2,3,3,8,0.0,0.07,4.0,1,0,0.0,0.0,3,0,0,25,1,train,0.0,0.06611204481792717,0.07,2.0,Tier 1,25-34,Marketplace,Gold,Skin Care,No
CUST02029,Loyal Customers,80,2,1154.39,3,4,3,10,0.0,0.255,3.0,2,1,0.0,16.7,0,2,5,9,0,train,0.16666666666666666,0.1076923076923077,0.255,1.0,Tier 1,25-34,Referral,Silver,Skin Care,Yes
CUST02030,Champions,7,3,1750.15,5,5,4,14,0.0,0.333,4.67,2,0,0.0,0.0,18,2,7,0,0,train,0.0,0.5298224520577461,0.333,2.0,Tier 1,35-44,Google Search,Gold,Baby Care,Yes
CUST02031,At-Risk Customers,167,2,734.56,1,4,3,8,0.0,0.39,1.0,2,0,0.0,0.0,2,0,3,35,1,train,0.0,0.07206076276664511,0.39,0.0,Tier 1,25-34,Organic,,Hair Care,Yes
CUST02032,Lost Customers,342,0,0.0,1,1,1,3,0.0,0.0,3.5,0,0,0.0,0.0,2,0,0,60,1,train,0.0,0.04248739495798319,0.0,0.0,Tier 3,35-44,Google Search,,Hair Care,Yes
CUST02033,At-Risk Customers,112,1,450.77,2,3,2,7,0.0,0.22,5.0,1,0,0.0,0.0,9,1,3,25,0,train,0.0,0.2880635638870933,0.22,2.0,Tier 1,18-24,Marketplace,Gold,Hair Care,Yes
CUST02034,Potential Loyalists,13,1,568.26,5,3,2,10,0.0,0.3,4.0,1,0,0.0,0.0,9,0,4,4,0,train,0.0,0.2444899806076277,0.3,0.0,Tier 1,18-24,Instagram,,Hair Care,Yes
CUST02035,At-Risk Customers,93,3,2201.39,2,5,5,12,0.0,0.22,2.33,2,0,0.0,0.0,0,1,6,23,1,test,0.0,0.09423076923076922,0.22,2.0,Tier 2,18-24,Google Search,Gold,Wellness,Yes
CUST02036,Champions,38,2,1639.42,4,4,4,12,0.0,0.275,3.0,2,0,0.0,0.0,6,0,0,5,0,test,0.0,0.1523921568627451,0.275,0.0,Tier 3,35-44,Marketplace,,Hair Care,No
CUST02037,Potential Loyalists,1,1,405.47,5,3,2,10,1.0,0.19,3.0,1,1,1.0,9.3,3,1,4,2,1,train,0.6666666666666666,0.12564124111182934,0.19,2.0,Tier 1,25-34,Instagram,Gold,Makeup,Yes
CUST02038,Lost Customers,262,0,0.0,1,1,1,3,0.0,0.0,3.5,0,0,0.0,0.0,3,1,3,57,1,train,0.0,0.12740810170221933,0.0,3.0,Tier 2,25-34,Organic,Platinum,Wellness,Yes
CUST02039,At-Risk Customers,160,2,1167.28,1,4,3,8,0.0,0.38,4.5,2,0,0.0,0.0,0,0,5,18,1,train,0.0,0.057692307692307696,0.38,0.0,Tier 3,35-44,Instagram,,Skin Care,Yes
CUST02040,Potential Loyalists,1,1,686.12,5,3,2,10,0.0,0.28,3.0,1,0,0.0,0.0,14,2,4,11,0,train,0.0,0.36639474251238957,0.28,0.0,Tier 1,35-44,Marketplace,,Wellness,Yes
CUST02041,Champions,15,2,3415.75,5,4,5,14,0.5,0.21,3.0,2,1,1.0,31.5,7,1,3,14,0,train,0.6666666666666666,0.24081426416720533,0.21,1.0,Tier 1,25-34,Google Search,Silver,Wellness,Yes
CUST02042,Loyal Customers,68,4,2102.49,3,5,5,13,0.0,0.35,4.0,3,1,1.0,27.6,6,1,2,0,0,train,0.6666666666666666,0.21545507433742728,0.35,0.0,Tier 2,45+,Marketplace,,Baby Care,Yes
CUST02043,Discount-Sensitive Customers,10,1,429.28,5,3,2,10,0.0,0.42,5.0,1,0,0.0,0.0,6,1,3,8,0,validation,0.0,0.21018681318681318,0.42,0.0,Tier 2,18-24,Instagram,,Skin Care,Yes
CUST02044,Champions,0,2,2285.22,5,4,5,14,0.0,0.285,4.0,2,0,0.0,0.0,14,0,0,0,0,train,0.0,0.3621176470588236,0.285,0.0,Tier 2,25-34,Organic,,Makeup,No
CUST02045,At-Risk Customers,92,1,626.4,2,3,2,7,0.0,0.48,2.0,1,0,0.0,0.0,5,3,6,31,1,train,0.0,0.26445485886662357,0.48,0.0,Tier 1,18-24,Influencer,,Hair Care,Yes
CUST02046,Lost Customers,282,0,0.0,1,1,1,3,0.0,0.0,3.5,0,0,0.0,0.0,6,2,6,52,1,train,0.0,0.24991424262012496,0.0,3.0,Tier 3,18-24,Organic,Platinum,Skin Care,Yes
CUST02047,Loyal Customers,61,5,4826.18,3,5,5,13,0.0,0.224,4.0,2,0,0.0,0.0,1,0,0,16,0,train,0.0,0.020403361344537817,0.224,0.0,Tier 2,45+,Referral,,Wellness,No
CUST02048,Other,187,0,0.0,1,1,1,3,0.0,0.0,3.5,0,0,0.0,0.0,0,0,1,26,1,train,0.0,0.011538461538461537,0.0,1.0,Tier 2,45+,Instagram,Silver,Skin Care,Yes
CUST02049,Loyal Customers,81,3,2043.23,3,5,5,13,0.0,0.233,4.33,2,0,0.0,0.0,6,1,4,21,0,train,0.0,0.19847597500538677,0.233,1.0,Tier 2,18-24,Google Search,Silver,Skin Care,Yes
CUST02050,Loyal Customers,15,2,985.3,5,4,3,12,0.0,0.425,4.0,1,1,0.0,16.0,4,2,6,0,0,train,0.16666666666666666,0.22577418659771598,0.425,0.0,Tier 2,25-34,Organic,,Makeup,Yes
CUST02051,Loyal Customers,85,2,2426.54,3,4,5,12,0.0,0.18,4.0,1,1,0.0,1.0,0,0,0,23,1,train,0.16666666666666666,0.0,0.18,2.0,Tier 2,35-44,Instagram,Gold,Skin Care,Yes
CUST02052,Loyal Customers,55,2,2935.75,3,4,5,12,0.0,0.125,3.5,1,0,0.0,0.0,2,0,0,12,0,train,0.0,0.057473389355742296,0.125,1.0,Tier 3,35-44,Influencer,Silver,Skin Care,Yes
CUST02053,Loyal Customers,61,2,1075.67,3,4,3,10,0.0,0.375,3.5,2,0,0.0,0.0,0,0,0,0,0,train,0.0,0.0,0.375,0.0,Tier 3,45+,Marketplace,,Hair Care,No
CUST02054,Potential Loyalists,29,1,818.75,4,3,3,10,0.0,0.33,4.0,1,0,0.0,0.0,9,0,0,5,0,train,0.0,0.1633221288515406,0.33,0.0,Tier 3,25-34,Referral,,Makeup,No
CUST02055,Loyal Customers,73,4,2614.46,3,5,5,13,0.0,0.212,4.0,3,0,0.0,0.0,1,0,0,13,0,train,0.0,0.02208403361344538,0.212,0.0,Tier 1,18-24,Organic,,Skin Care,Yes
CUST02056,Other,195,0,0.0,1,1,1,3,0.0,0.0,3.5,0,0,0.0,0.0,2,1,6,35,1,validation,0.0,0.1283148028442146,0.0,2.0,Tier 2,18-24,Marketplace,Gold,Fragrance,Yes
CUST02057,Potential Loyalists,3,1,1572.37,5,3,4,12,0.0,0.25,5.0,1,0,0.0,0.0,10,0,3,0,0,train,0.0,0.22506356388709328,0.25,0.0,Tier 1,25-34,Marketplace,,Hair Care,Yes
CUST02058,Potential Loyalists,12,1,1013.35,5,3,3,11,0.0,0.31,5.0,1,0,0.0,0.0,0,1,3,0,0,train,0.0,0.05961538461538461,0.31,0.0,Tier 2,45+,Google Search,,Skin Care,Yes
CUST02059,Loyal Customers,53,3,2449.99,3,5,5,13,0.0,0.313,2.67,3,1,1.0,10.1,2,1,3,7,0,validation,0.6666666666666666,0.0970607627666451,0.313,0.0,Tier 2,18-24,Referral,,Wellness,Yes
CUST02060,Champions,23,2,1331.01,4,4,4,12,0.5,0.235,3.5,2,2,0.5,22.2,4,0,3,6,1,test,0.5833333333333333,0.13779745744451627,0.235,0.0,Tier 1,45+,Google Search,,Makeup,Yes
CUST02061,At-Risk Customers,102,4,2511.93,2,5,5,12,0.0,0.168,4.25,3,0,0.0,0.0,7,1,2,13,0,train,0.0,0.22255311355311355,0.168,3.0,Tier 3,25-34,Marketplace,Platinum,Wellness,Yes
CUST02062,At-Risk Customers,161,1,1113.22,1,3,3,7,0.0,0.24,4.0,1,0,0.0,0.0,0,0,0,22,1,train,0.0,0.0,0.24,1.0,Tier 3,25-34,Instagram,Silver,Skin Care,No
CUST02063,Champions,38,4,1973.49,4,5,5,14,0.25,0.28,5.0,3,1,1.0,25.2,7,1,3,19,0,train,0.6666666666666666,0.21742490842490841,0.28,0.0,Tier 2,18-24,Referral,,Skin Care,Yes
CUST02064,Loyal Customers,69,3,2866.45,3,5,5,13,0.333,0.307,4.67,3,1,1.0,33.1,2,0,6,0,1,train,0.6666666666666666,0.1033148028442146,0.307,0.0,Tier 1,35-44,Google Search,,Wellness,Yes
CUST02065,At-Risk Customers,172,1,556.57,1,3,2,6,0.0,0.34,4.0,1,0,0.0,0.0,1,0,2,37,1,test,0.0,0.04179961215255333,0.34,0.0,Tier 1,45+,Referral,,Skin Care,Yes
CUST02066,Discount-Sensitive Customers,48,1,656.93,3,3,2,8,0.0,0.39,5.0,1,1,1.0,35.3,9,2,8,5,0,train,0.6666666666666666,0.33083990519284634,0.39,0.0,Tier 1,35-44,Instagram,,Hair Care,Yes
CUST02067,Loyal Customers,55,3,5011.96,3,5,5,13,0.0,0.177,5.0,2,1,1.0,28.1,5,0,4,9,0,validation,0.6666666666666666,0.16483731954320188,0.177,2.0,Tier 2,18-24,Marketplace,Gold,Skin Care,Yes
CUST02068,Champions,7,2,1629.56,5,4,4,13,0.0,0.28,3.5,2,0,0.0,0.0,11,4,8,0,0,train,0.0,0.44643654384830855,0.28,2.0,Tier 3,35-44,Organic,Gold,Makeup,Yes
CUST02069,Lost Customers,315,0,0.0,1,1,1,3,0.0,0.0,3.5,0,0,0.0,0.0,2,0,0,57,1,test,0.0,0.03912605042016807,0.0,0.0,Tier 1,35-44,Influencer,,Hair Care,Yes
CUST02070,Potential Loyalists,80,1,557.51,3,3,2,8,0.0,0.32,3.0,1,1,1.0,15.3,11,2,10,32,1,train,0.6666666666666666,0.4615302736479207,0.32,0.0,Tier 3,25-34,Organic,,Skin Care,Yes
CUST02071,Potential Loyalists,17,1,887.16,5,3,3,11,0.0,0.5,5.0,1,0,0.0,0.0,12,0,2,0,0,train,0.0,0.29592846369316955,0.5,2.0,Tier 2,25-34,Organic,Gold,Baby Care,Yes
CUST02072,Champions,35,7,4340.19,4,5,5,14,0.0,0.42,3.43,4,0,0.0,0.0,4,0,0,1,1,test,0.0,0.08987675070028012,0.42,0.0,Tier 1,18-24,Google Search,,Hair Care,Yes
CUST02073,Potential Loyalists,34,1,462.53,4,3,2,9,0.0,0.24,2.0,1,0,0.0,0.0,0,0,0,3,1,train,0.0,0.0,0.24,0.0,Tier 2,25-34,Influencer,,Hair Care,No
CUST02074,Potential Loyalists,36,1,1003.93,4,3,3,10,0.0,0.46,4.0,1,0,0.0,0.0,7,1,3,0,0,train,0.0,0.22918961430726134,0.46,1.0,Tier 2,35-44,Instagram,Silver,Hair Care,Yes
CUST02075,Lost Customers,271,0,0.0,1,1,1,3,0.0,0.0,3.5,0,0,0.0,0.0,0,0,0,59,1,validation,0.0,0.0,0.0,0.0,Tier 3,35-44,Google Search,,Wellness,Yes
CUST02076,Lost Customers,213,0,0.0,1,1,1,3,0.0,0.0,3.5,0,0,0.0,0.0,1,1,2,35,1,train,0.0,0.06679961215255333,0.0,0.0,Tier 1,35-44,Instagram,,Hair Care,Yes
CUST02077,Loyal Customers,78,2,869.81,3,4,3,10,0.0,0.345,4.5,2,0,0.0,0.0,3,0,1,27,1,test,0.0,0.08941521223874165,0.345,1.0,Tier 1,25-34,Organic,Silver,Wellness,Yes
CUST02078,Champions,29,4,1815.21,4,5,4,13,0.0,0.338,4.75,3,0,0.0,0.0,3,2,5,12,0,train,0.0,0.17884636931695752,0.338,2.0,Tier 1,35-44,Marketplace,Gold,Makeup,Yes
CUST02079,Champions,19,4,1749.94,5,5,4,14,0.25,0.365,4.0,3,1,1.0,41.3,1,0,2,6,0,validation,0.6666666666666666,0.04348028442146089,0.365,0.0,Tier 2,45+,Marketplace,,Baby Care,Yes
CUST02080,At-Risk Customers,178,1,498.21,1,3,2,6,1.0,0.3,2.0,1,0,0.0,0.0,1,2,4,37,1,train,0.0,0.11823787976729153,0.3,0.0,Tier 1,45+,Organic,,Makeup,Yes
CUST02081,At-Risk Customers,166,2,1498.69,1,4,4,9,0.0,0.375,4.5,2,0,0.0,0.0,3,1,4,45,1,train,0.0,0.14062723550958844,0.375,2.0,Tier 3,25-34,Referral,Gold,Makeup,Yes
CUST02082,At-Risk Customers,124,1,701.0,2,3,3,8,0.0,0.28,3.0,1,0,0.0,0.0,1,0,0,39,1,train,0.0,0.01704201680672269,0.28,0.0,Tier 2,35-44,Google Search,,Fragrance,No
CUST02083,Champions,28,2,1606.4,4,4,4,12,0.0,0.315,4.0,2,0,0.0,0.0,4,0,0,19,0,train,0.0,0.11998879551820729,0.315,0.0,Tier 2,18-24,Influencer,,Skin Care,Yes
CUST02084,At-Risk Customers,165,1,481.85,1,3,2,6,0.0,0.32,4.0,1,0,0.0,0.0,2,1,3,41,1,train,0.0,0.09369941822882999,0.32,0.0,Tier 1,25-34,Organic,,Baby Care,Yes
CUST02085,Potential Loyalists,3,1,682.7,5,3,2,10,0.0,0.28,2.0,1,0,0.0,0.0,1,0,0,0,1,train,0.0,0.018722689075630253,0.28,0.0,Tier 1,25-34,Marketplace,,Hair Care,Yes
CUST02086,Champions,40,2,1886.35,4,4,4,12,0.0,0.275,4.5,2,0,0.0,0.0,8,3,7,1,0,train,0.0,0.36563477698771824,0.275,1.0,Tier 2,25-34,Organic,Silver,Hair Care,Yes
CUST02087,Discount-Sensitive Customers,14,1,479.82,5,3,2,10,0.0,0.37,3.0,1,0,0.0,0.0,3,0,0,0,0,train,0.0,0.06779271708683474,0.37,1.0,Tier 2,25-34,Marketplace,Silver,Hair Care,No
CUST02088,Champions,41,2,1254.96,4,4,4,12,0.0,0.235,4.5,2,1,1.0,36.3,1,0,1,11,1,test,0.6666666666666666,0.028580478345184228,0.235,0.0,Tier 1,18-24,Instagram,,Hair Care,Yes
CUST02089,Potential Loyalists,20,1,542.75,5,3,2,10,0.0,0.23,3.0,1,0,0.0,0.0,1,0,0,8,0,train,0.0,0.018722689075630253,0.23,0.0,Tier 3,18-24,Marketplace,,Fragrance,Yes
CUST02090,Potential Loyalists,80,1,483.82,3,3,2,8,1.0,0.2,2.0,1,1,1.0,46.5,1,0,0,6,1,train,0.6666666666666666,0.01704201680672269,0.2,1.0,Tier 3,35-44,Instagram,Silver,Fragrance,Yes
CUST02091,Potential Loyalists,19,1,872.98,5,3,3,11,0.0,0.43,4.0,1,0,0.0,0.0,10,1,7,4,0,validation,0.0,0.3330521439344969,0.43,0.0,Tier 1,18-24,Referral,,Hair Care,Yes
CUST02092,At-Risk Customers,174,1,776.3,1,3,3,7,0.0,0.46,5.0,1,0,0.0,0.0,2,0,0,31,1,validation,0.0,0.03912605042016807,0.46,2.0,Tier 2,25-34,Marketplace,Gold,Makeup,No
CUST02093,Champions,11,2,1202.49,5,4,4,13,0.0,0.335,4.5,2,0,0.0,0.0,8,0,0,0,0,train,0.0,0.1933389355742297,0.335,2.0,Tier 2,25-34,Marketplace,Gold,Makeup,No
CUST02094,At-Risk Customers,96,2,1171.49,2,4,3,9,0.0,0.07,3.5,2,0,0.0,0.0,1,0,1,33,1,train,0.0,0.030261150614091792,0.07,2.0,Tier 2,25-34,Organic,Gold,Baby Care,Yes
CUST02095,At-Risk Customers,163,1,812.55,1,3,3,7,0.0,0.27,5.0,1,0,0.0,0.0,0,1,5,29,0,train,0.0,0.08269230769230769,0.27,1.0,Tier 3,25-34,Google Search,Silver,Baby Care,Yes
CUST02096,Champions,5,2,1424.87,5,4,4,13,0.0,0.265,4.0,1,0,0.0,0.0,9,0,2,0,1,validation,0.0,0.2366791639732816,0.265,0.0,Tier 1,25-34,Influencer,,Skin Care,Yes
CUST02097,Other,59,1,286.55,3,3,1,7,0.0,0.33,2.0,1,0,0.0,0.0,5,0,2,3,0,train,0.0,0.1533850463262228,0.33,1.0,Tier 3,35-44,Influencer,Silver,Fragrance,Yes
CUST02098,Lost Customers,223,0,0.0,1,1,1,3,0.0,0.0,3.5,0,0,0.0,0.0,8,0,0,32,1,validation,0.0,0.16308683473389357,0.0,1.0,Tier 2,35-44,Marketplace,Silver,Baby Care,No
CUST02099,At-Risk Customers,107,1,1106.31,2,3,3,8,0.0,0.47,5.0,1,0,0.0,0.0,2,1,2,25,1,train,0.0,0.09714695108812756,0.47,1.0,Tier 3,25-34,Organic,Silver,Hair Care,Yes
CUST02100,Potential Loyalists,23,1,407.63,4,3,2,9,0.0,0.23,5.0,1,0,0.0,0.0,13,0,0,17,0,train,0.0,0.3536190476190476,0.23,0.0,Tier 3,45+,Organic,,Fragrance,No
CUST02101,Champions,18,5,3983.49,5,5,5,15,0.0,0.404,4.8,3,1,1.0,13.9,6,0,0,0,1,train,0.6666666666666666,0.10057142857142856,0.404,0.0,Tier 2,25-34,Referral,,Skin Care,No
CUST02102,Loyal Customers,17,2,1151.43,5,4,3,12,0.0,0.39,4.5,2,0,0.0,0.0,19,1,5,10,0,train,0.0,0.5321208791208791,0.39,3.0,Tier 1,35-44,Referral,Platinum,Makeup,Yes
CUST02103,Loyal Customers,44,2,1052.31,4,4,3,11,0.0,0.4,4.0,2,1,0.0,16.5,0,0,0,0,1,test,0.16666666666666666,0.0,0.4,3.0,Tier 2,45+,Marketplace,Platinum,Skin Care,Yes
CUST02104,Discount-Sensitive Customers,4,1,679.74,5,3,2,10,0.0,0.49,4.0,1,0,0.0,0.0,7,0,0,0,0,train,0.0,0.12601680672268908,0.49,1.0,Tier 2,25-34,Referral,Silver,Makeup,No
CUST02105,Champions,15,4,2058.2,5,5,5,15,0.25,0.1,3.0,3,0,0.0,0.0,1,0,0,0,0,train,0.0,0.020403361344537817,0.1,0.0,Tier 1,35-44,Marketplace,,Baby Care,Yes
CUST02106,Champions,46,2,1477.23,4,4,4,12,0.5,0.275,3.0,2,1,1.0,37.7,7,1,2,14,0,train,0.6666666666666666,0.22577440206851973,0.275,2.0,Tier 2,25-34,Google Search,Gold,Fragrance,Yes
CUST02107,At-Risk Customers,90,2,1460.48,2,4,4,10,0.0,0.25,5.0,1,0,0.0,0.0,8,1,7,30,1,train,0.0,0.2957468218056454,0.25,0.0,Tier 1,35-44,Organic,,Skin Care,Yes
CUST02108,Champions,9,3,2025.15,5,5,5,15,0.333,0.243,5.0,2,2,1.0,21.0,11,0,0,3,0,train,0.8333333333333333,0.23410084033613449,0.243,0.0,Tier 2,18-24,Referral,,Wellness,No
CUST02109,Champions,21,2,2251.49,4,4,5,13,0.0,0.325,4.0,2,0,0.0,0.0,7,3,6,7,0,train,0.0,0.30358090928679166,0.325,0.0,Tier 2,45+,Instagram,,Wellness,Yes
CUST02110,Champions,26,2,1374.82,4,4,4,12,0.0,0.205,2.0,2,0,0.0,0.0,1,0,1,13,0,train,0.0,0.031941822882999356,0.205,2.0,Tier 3,25-34,Instagram,Gold,Hair Care,Yes
CUST02111,Other,184,0,0.0,1,1,1,3,0.0,0.0,3.5,0,0,0.0,0.0,0,0,1,34,1,train,0.0,0.011538461538461537,0.0,1.0,Tier 1,45+,Influencer,Silver,Wellness,Yes
CUST02112,Lost Customers,335,0,0.0,1,1,1,3,0.0,0.0,3.5,0,0,0.0,0.0,0,0,0,60,1,train,0.0,0.0,0.0,1.0,Tier 2,18-24,Instagram,Silver,Baby Care,No
CUST02113,Other,194,0,0.0,1,1,1,3,0.0,0.0,3.5,0,0,0.0,0.0,1,0,1,37,1,test,0.0,0.031941822882999356,0.0,0.0,Tier 2,35-44,Marketplace,,Hair Care,Yes
CUST02114,At-Risk Customers,111,1,252.74,2,3,1,6,0.0,0.25,4.0,1,0,0.0,0.0,8,0,0,22,1,train,0.0,0.21000560224089637,0.25,0.0,Tier 1,18-24,Marketplace,,Makeup,Yes
CUST02115,Lost Customers,277,0,0.0,1,1,1,3,0.0,0.0,3.5,0,0,0.0,0.0,0,0,0,50,0,train,0.0,0.0,0.0,0.0,Tier 3,18-24,Organic,,Hair Care,No
CUST02116,At-Risk Customers,151,1,656.01,1,3,2,6,0.0,0.25,1.0,1,0,0.0,0.0,1,0,4,28,1,train,0.0,0.06655720749838397,0.25,1.0,Tier 2,35-44,Organic,Silver,Hair Care,Yes
CUST02117,At-Risk Customers,92,1,1497.9,2,3,4,9,0.0,0.22,3.0,1,0,0.0,0.0,6,2,7,18,0,test,0.0,0.3031893988364577,0.22,0.0,Tier 1,35-44,Instagram,,Fragrance,Yes
CUST02118,At-Risk Customers,93,1,1687.7,2,3,4,9,0.0,0.45,5.0,1,0,0.0,0.0,5,0,0,19,1,train,0.0,0.13198879551820727,0.45,1.0,Tier 3,35-44,Organic,Silver,Skin Care,No
CUST02119,Champions,44,3,2881.38,4,5,5,14,0.0,0.273,4.0,3,1,1.0,73.8,8,0,8,0,0,validation,0.6666666666666666,0.33396595561301445,0.273,0.0,Tier 2,25-34,Referral,,Makeup,Yes
CUST02120,Champions,41,4,2688.43,4,5,5,14,0.0,0.228,4.25,3,0,0.0,0.0,1,0,4,1,0,train,0.0,0.08154320189614306,0.228,0.0,Tier 2,25-34,Marketplace,,Hair Care,Yes
CUST02121,Potential Loyalists,23,1,467.21,4,3,2,9,0.0,0.33,4.0,1,0,0.0,0.0,6,0,1,1,0,train,0.0,0.1420818789054083,0.33,1.0,Tier 1,35-44,Instagram,Silver,Skin Care,Yes
CUST02122,Lost Customers,244,0,0.0,1,1,1,3,0.0,0.0,3.5,0,0,0.0,0.0,0,0,0,45,0,train,0.0,0.0,0.0,0.0,Tier 1,25-34,Referral,,Skin Care,No
CUST02123,At-Risk Customers,108,1,448.88,2,3,2,7,0.0,0.17,5.0,1,0,0.0,0.0,0,1,3,17,0,validation,0.0,0.05961538461538461,0.17,0.0,Tier 1,25-34,Influencer,,Hair Care,Yes
CUST02124,Loyal Customers,40,2,995.22,4,4,3,11,0.0,0.435,4.0,2,0,0.0,0.0,15,4,10,6,0,train,0.0,0.4942641672053436,0.435,1.0,Tier 2,18-24,Instagram,Silver,Baby Care,Yes
CUST02125,At-Risk Customers,140,1,321.85,2,3,1,6,0.0,0.47,3.0,1,0,0.0,0.0,13,5,10,30,1,train,0.0,0.48868153415212234,0.47,2.0,Tier 2,25-34,Instagram,Gold,Fragrance,Yes
CUST02126,Lost Customers,206,0,0.0,1,1,1,3,0.0,0.0,3.5,0,0,0.0,0.0,1,0,0,44,1,train,0.0,0.018722689075630253,0.0,0.0,Tier 2,18-24,Instagram,,Skin Care,Yes
CUST02127,Lost Customers,210,0,0.0,1,1,1,3,0.0,0.0,3.5,0,0,0.0,0.0,3,1,2,38,1,train,0.0,0.1008836457659987,0.0,2.0,Tier 1,45+,Google Search,Gold,Skin Care,Yes
CUST02128,Potential Loyalists,41,1,1406.44,4,3,4,11,0.0,0.11,5.0,1,0,0.0,0.0,11,0,4,3,1,train,0.0,0.32563283775048485,0.11,1.0,Tier 1,18-24,Google Search,Silver,Baby Care,Yes
CUST02129,At-Risk Customers,90,1,787.79,2,3,3,8,0.0,0.18,4.0,1,0,0.0,0.0,2,0,0,18,1,train,0.0,0.05075070028011204,0.18,0.0,Tier 1,18-24,Instagram,,Wellness,No
CUST02130,Loyal Customers,84,2,1106.1,3,4,3,10,0.0,0.335,4.0,2,1,1.0,28.1,4,0,0,9,1,train,0.6666666666666666,0.10164145658263304,0.335,1.0,Tier 2,25-34,Instagram,Silver,Baby Care,No
CUST02131,At-Risk Customers,93,3,1836.28,2,5,4,11,0.0,0.337,4.0,2,0,0.0,0.0,2,0,0,29,0,validation,0.0,0.03912605042016807,0.337,0.0,Tier 1,25-34,Instagram,,Skin Care,No
CUST02132,Discount-Sensitive Customers,0,1,585.94,5,3,2,10,0.0,0.53,3.0,1,0,0.0,0.0,1,0,1,5,0,validation,0.0,0.031941822882999356,0.53,0.0,Tier 3,25-34,Google Search,,Skin Care,Yes
